Part Number,Package,Package,Core,Operating Frequency (MHz) (Processor speed),FLASH Size (Prog),Data0E2PROM0(B),Internal RAM Size,Timers (16 bit) typ,Timers (32 bit) typ,Other timer functions,A/D Converters (12-bit channels) default,A/D Converters (16-bit channels) default,D/A Converters  (12 bit),Comparator,I/Os (High Current),Display controller ,Integrated op-amps,I2C,SPI,I2S,CAN ,USB Type,USART ,UART,Additional Serial Interfaces,Parallel Interfaces ,Crypto-HASH ,TRNG,Supply Voltage (V) min,Supply Voltage (V) max,Supply Current (µA) (Lowest power mode) typ,Supply Current (µA) (Run mode (per Mhz)) typ,Operating Temperature (°C) min,Operating Temperature (°C) max,,,,,,,,,,,,,,,
STM32F373R8,Active,Active,ARM Cortex-M4,72,64,0,16,12,2,2 x WDG,RTC,SysTick,16,8,3,2,52,-0,-0,2,3,3,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.6,417,-40,85,,,,,,,,,,,,,
STM32F373RB,Active,Active,ARM Cortex-M4,72,128,0,24,12,2,2 x WDG,RTC,SysTick,16,8,3,2,52,-0,-0,2,3,3,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.6,417,-40,85,,,,,,,,,,,,,
STM32F373RC,Active,Active,ARM Cortex-M4,72,256,0,32,12,2,2 x WDG,RTC,SysTick,16,8,3,2,52,-0,-0,2,3,3,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.6,417,-40,85,,,,,,,,,,,,,
STM32F373V8,Active,Active,ARM Cortex-M4,72,64,0,16,12,2,2 x WDG,RTC,SysTick,16,21,3,2,84,-0,-0,2,3,3,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.6,417,-40,85,,,,,,,,,,,,,
STM32F373VB,Active,Active,ARM Cortex-M4,72,128,0,24,12,2,2 x WDG,RTC,SysTick,16,21,3,2,84,-0,-0,2,3,3,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.6,417,-40,105,85,,,,,,,,,,,,
STM32F373VC,Active,Active,ARM Cortex-M4,72,256,0,32,12,2,2 x WDG,RTC,SysTick,16,21,3,2,84,-0,-0,2,3,3,1,USB Device,3,-0,-0,-0,-0,-0,2,3.6,1.6,417,-40,105,85,,,,,,,,,,,,
STM32F378CC,Active,Active,ARM Cortex-M4,72,256,0,32,9,2,2xWDG,RTC,SysTick,9,8,3,2,36,-0,-0,2,3,3,1,-0,3,-0,-0,-0,-0,-0,1.65,1.95,5.9,430,-40,85,,,,,,,,,,,,,
STM32F378RC,Active,Active,ARM Cortex-M4,72,256,0,32,12,2,2xWDG,RTC,SysTick,16,8,3,2,52,-0,-0,2,3,3,1,-0,3,-0,-0,-0,-0,-0,1.65,1.95,5.9,394,-40,85,,,,,,,,,,,,,
STM32F398VE,Active,Active,ARM Cortex-M4,72,512,0,80,10,1,2xWDG,RTC,SysTick,38,-0,2,7,86,-0,4,3,4,2,1,-0,3,2,-0,-0,-0,-0,1.65,1.95,9.8,392,-40,85,,,,,,,,,,,,,
STM32L011D3,Active,Active,ARM Cortex-M0+,32,8,512,2,3,-0,2xWDG,RTC,SysTick,4,-0,-0,2,11,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.23,87,-40,85,,,,,,,,,,,,,
STM32L011D4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,4,-0,-0,2,11,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L011E3,Active,Active,ARM Cortex-M0+,32,8,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,21,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L011E4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,21,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L011F3,Active,Active,ARM Cortex-M0+,32,8,512,2,3,-0,2xWDG,RTC,SysTick,9,-0,-0,2,16,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L011F4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,9,-0,-0,2,16,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,125,85,,,,,,,,,,,,
STM32L011G3,Active,Active,ARM Cortex-M0+,32,8,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,24,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L011G4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,24,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L011K3,Active,Active,ARM Cortex-M0+,32,8,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,28,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L011K4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,28,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,125,85,,,,,,,,,,,
STM32L021D4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,4,-0,-0,2,11,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.23,87,-40,-45,105,85,,,,,,,,,,,
STM32L021F4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,9,-0,-0,2,16,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.23,87,-40,105,85,,,,,,,,,,,,
STM32L021G4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,24,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.23,87,-40,105,85,,,,,,,,,,,,
STM32L021K4,Active,Active,ARM Cortex-M0+,32,16,512,2,3,-0,2xWDG,RTC,SysTick,10,-0,-0,2,28,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.23,87,-40,105,85,,,,,,,,,,,,
STM32L031C4,Active,Active,ARM Cortex-M0+,32,16,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,38,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L031C6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,38,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,125,85,,,,,,,,,,,
STM32L031E4,Active,Active,ARM Cortex-M0+,32,16,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,20,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L031E6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,20,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L031F4,Active,Active,ARM Cortex-M0+,32,16,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,15,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,125,85,,,,,,,,,,,
STM32L031F6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,15,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L031G4,Active,Active,ARM Cortex-M0+,32,16,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,23,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L031G6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,23,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L031K4,Active,Active,ARM Cortex-M0+,32,16,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,27,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L031K6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,27,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,-0,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L041C6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,38,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L041E6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,20,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.25,87,-40,85,,,,,,,,,,,,,
STM32L041F6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,15,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.25,87,-40,105,,,,,,,,,,,,,
STM32L041G6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,23,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L041K6,Active,Active,ARM Cortex-M0+,32,32,1024,8,4,-0,2xWDG,RTC,SysTick,10,-0,-0,2,27,-0,-0,1,1,-0,-0,-0,1,1,-0,-0,AES,-0,1.65,3.6,0.25,87,-40,105,85,,,,,,,,,,,,
STM32L051C6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,-0,2,37,-0,-0,2,2,1,-0,-0,2,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L051C8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,-0,2,37,-0,-0,2,2,1,-0,-0,2,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,125,85,,,,,,,,,,,
STM32L051K6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,-0,2,27,-0,-0,1,1,-0,-0,-0,2,-0,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L051K8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,-0,2,27,-0,-0,1,1,-0,-0,-0,2,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,125,85,,,,,,,,,,,
STM32L051R6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,16,-0,-0,2,51,-0,-0,2,2,1,-0,-0,2,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L051R8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,16,-0,-0,2,51,-0,-0,2,2,1,-0,-0,2,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L051T6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,-0,2,29,-0,-0,2,1,-0,-0,-0,2,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L051T8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,-0,2,29,-0,-0,2,2,1,-0,-0,2,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L052C6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,37,-0,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L052C8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,37,-0,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L052K6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,27,-0,-0,1,1,1,-0,USB Device,2,-0,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L052K8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,27,-0,-0,1,1,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,125,85,,,,,,,,,,,
STM32L052R6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,16,-0,1,2,51,-0,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L052R8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,16,-0,1,2,51,-0,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L052T6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,29,-0,-0,2,1,-0,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L052T8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,29,-0,-0,2,1,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L053C6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,37,LCD 4x18,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L053C8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,37,LCD 4x18,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L053R6,Active,Active,ARM Cortex-M0+,32,32,2048,8,5,-0,2xWDG,RTC,SysTick,16,-0,1,2,51,LCD 4x31/8x28,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L053R8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,16,-0,1,2,51,LCD 4x31/8x28,-0,2,2,1,-0,USB Device,2,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,125,85,,,,,,,,,,,
STM32L062K8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,27,-0,-0,1,1,1,-0,USB Device,2,-0,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L063C8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,10,-0,1,2,37,LCD 4x18,-0,2,2,1,-0,USB Device,2,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L063R8,Active,Active,ARM Cortex-M0+,32,64,2048,8,5,-0,2xWDG,RTC,SysTick,16,-0,1,2,51,LCD 4x31/8x28,-0,2,2,1,-0,USB Device,2,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L071C8,Active,Active,ARM Cortex-M0+,32,64,3072,20,5,-0,2xWDG,RTC,SysTick,13,-0,-0,2,37,-0,-0,3,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L071CB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,-0,2,40,-0,-0,2,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,125,85,,,,,,,,,,,
STM32L071CZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,-0,2,40,-0,-0,2,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L071K8,Active,Active,ARM Cortex-M0+,32,64,3072,20,5,-0,2xWDG,RTC,SysTick,10,-0,-0,2,25,-0,-0,3,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L071KB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,-0,2,40,-0,-0,3,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L071KZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,-0,2,25,-0,-0,2,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L071RB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,-0,2,51,-0,-0,2,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L071RZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,-0,2,51,-0,-0,2,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L071V8,Active,Active,ARM Cortex-M0+,32,64,3072,20,5,-0,2xWDG,RTC,SysTick,16,-0,-0,2,84,-0,-0,3,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L071VB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,-0,2,84,-0,-0,2,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L071VZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,-0,2,84,-0,-0,2,2,1,-0,-0,4,1,-0,-0,-0,-0,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L072CB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,2,2,40,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L072CZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,2,2,40,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L072KB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,2,2,25,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L072KZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,2,2,25,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L072RB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,51,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L072RZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,51,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L072V8,Active,Active,ARM Cortex-M0+,32,64,3072,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L072VB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L072VZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L073CB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,2,2,40,LCD 4x18,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L073CZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,2,2,40,LCD 4x18,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L073RB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,51,LCD 4x32/8x28,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L073RZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,51,LCD 4x32/8x28,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L073V8,Active,Active,ARM Cortex-M0+,32,64,3072,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,LCD 4x52/8x48,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L073VB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,LCD 4x52/8x48,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,105,85,,,,,,,,,,,,
STM32L073VZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,LCD 4x52/8x48,-0,3,2,1,-0,USB Device,4,1,-0,-0,-0,true,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L081CB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,-0,2,40,-0,-0,3,2,1,-0,-0,4,1,-0,-0,AES,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L081CZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,-0,2,40,-0,-0,2,2,1,-0,-0,4,1,-0,-0,AES,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L081KZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,-0,2,25,-0,-0,2,2,1,-0,-0,4,1,-0,-0,AES,-0,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L082CZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,13,-0,2,2,40,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,125,85,,,,,,,,,,,,
STM32L082KB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,2,2,25,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L082KZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,2,2,25,-0,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L083CB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,2,2,40,LCD 4x18,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L083CZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,10,-0,2,2,40,LCD 4x18,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L083RB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,51,LCD 4x32/8x28,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L083RZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,51,LCD 4x32/8x28,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L083V8,Active,Active,ARM Cortex-M0+,32,64,3072,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,LCD 4x52/8x48,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L083VB,Active,Active,ARM Cortex-M0+,32,128,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,LCD 4x52/8x48,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
STM32L083VZ,Active,Active,ARM Cortex-M0+,32,192,6144,20,7,-0,2xWDG,RTC,SysTick,16,-0,2,2,84,LCD 4x52/8x48,-0,3,2,1,-0,USB Device,4,1,-0,-0,AES,true,1.65,3.6,0.29,87,-40,85,,,,,,,,,,,,,
